from,to,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,label
114313,3844788,1,5,0,0,1,5,0
3842691,1362736,1,2,0,0,1,2,0
3994059,1516344,19,2,0,0,19,2,0
3487659,1599111,4,2,0,0,4,2,0
79381,4076698,1,1,0,0,1,1,0
375260,3645690,38,31,0,0,38,31,0
4498343,3399286,1,8,0,0,1,8,0
66780,1594817,1,1,0,0,1,1,0
150817,3808247,1,1,0,0,1,1,0
2048622,2768803,1,1,0,0,1,1,0
2371955,4525324,53,2,0,0,53,2,0
2070524,3917314,5,3,0,0,5,3,0
2009070,2508205,1,1,0,0,1,1,0
2034585,4619426,1,3,0,0,1,3,0
1552058,2861595,1,1,0,0,1,1,0
4108459,929042,1,1,0,0,1,1,0
4335045,1154817,8,1,0,0,8,1,0
3078568,3781243,2,1,0,0,2,1,0
1477664,1736589,1,1,0,0,1,1,0
2900128,2198225,1,2,0,0,1,2,0
4608722,3487964,6,3,0,0,6,3,0
1759935,4801106,1,1,0,0,1,1,0
3192572,1974831,4,1,0,0,4,1,0
79837,3132706,2,2,0,23,2,25,0
626555,3987235,8,1,0,0,8,1,0
4427276,4585718,1,1,0,0,1,1,0
398214,4779861,1,2,0,0,1,2,0
127150,4114162,1,78,0,0,1,78,0
757112,4099531,2,1,0,0,2,1,0
3812165,759297,1,1,0,0,1,1,0
3709698,14033,1,1,0,0,1,1,0
4656645,3740728,1,1,0,0,1,1,0
4617978,2571850,1,12,0,0,1,12,0
4815452,2982294,1,1,0,0,1,1,0
472272,4408774,1,3,0,0,1,3,0
1991056,3223486,2,2,0,0,2,2,0
200035,1591084,1,6,0,0,1,6,0
435862,1525511,1,1,0,0,1,1,0
2727960,1483644,1,1,0,0,1,1,0
1224186,2781148,1,2,0,0,1,2,0
2622059,1512663,2,2,0,0,2,2,0
1030764,3546430,8,1,0,0,8,1,0
36766,3199837,1,1,0,0,1,1,0
4596464,2171357,1,1,0,0,1,1,0
578000,1075131,1,1,0,0,1,1,0
1495475,2095848,3,2,0,0,3,2,0
1825702,107300,1,1,0,0,1,1,0
2016244,1682112,2,2,0,0,2,2,0
4093642,3334580,11,1,0,0,11,1,0
1383166,3614335,2,1,0,0,2,1,0
1345557,2812671,1,1,0,0,1,1,0
4562986,4673899,1,1,0,0,1,1,0
3598309,2389035,1,3,0,0,1,3,0
4843860,2842278,2,1,0,0,2,1,0
3571228,4400985,1,1,0,0,1,1,0
3138280,332235,75,2,0,0,75,2,0
1469616,4290872,6,36,0,0,6,36,0
3289080,1661843,1,1,0,0,1,1,0
454232,437852,1,4,0,0,1,4,0
582941,636444,60,6,0,0,60,6,0
4763860,1973856,1,1,0,0,1,1,0
1065997,829032,4,1,0,0,4,1,0
4631433,1578459,2,1,0,0,2,1,0
246,142193,30,3,0,0,30,3,0
113933,3022929,2,1,0,0,2,1,0
318226,2983128,2,1,0,0,2,1,0
2636393,586624,1,2,0,0,1,2,0
1934503,424850,11,1,0,0,11,1,0
3379318,966176,1,1,0,0,1,1,0
828784,2498391,1,1,0,0,1,1,0
1148006,4615706,1,1,0,0,1,1,0
3506096,506512,1,3,0,0,1,3,0
2190347,3114290,1,1,0,0,1,1,0
2103898,878982,1,1,0,0,1,1,0
3941321,59330,1,3,0,0,1,3,0
2516571,4165430,1,15,0,0,1,15,0
3561756,1910933,1,2,0,0,1,2,0
665817,1522148,1,1,0,0,1,1,0
376115,4080143,1,3,0,0,1,3,0
2675703,890825,2,1,0,0,2,1,0
56340,1456639,1,1,0,0,1,1,0
4056025,3050912,1,4,0,0,1,4,0
2191966,226559,2,1,0,0,2,1,0
920940,3375530,3,5,0,0,3,5,0
3210842,4297553,3,1,0,0,3,1,0
1601772,3638727,1,2,0,0,1,2,0
160660,2761681,2,1,0,0,2,1,0
4453987,776935,3,1,0,0,3,1,0
2145427,3505665,3,1,0,0,3,1,0
529456,2927525,1,1,0,0,1,1,0
3555640,1017834,1,1,0,0,1,1,0
4374000,395947,1,1,0,0,1,1,0
4122840,4588309,18,1,0,0,18,1,0
418902,3697068,2,1,0,0,2,1,0
4073813,1016242,1,1,0,0,1,1,0
4702612,1676708,1,1,0,0,1,1,0
2787347,820367,1,1,0,0,1,1,0
1215751,2123838,4,3,0,0,4,3,0
2171467,2807706,2,1,0,0,2,1,0
4393406,759074,55,1,528,0,583,1,0
2698738,714892,1,1,0,0,1,1,0
3297612,825515,1,1,0,0,1,1,0
4343752,4009041,1,2,0,0,1,2,0
1032478,1186695,1,6,0,0,1,6,0
4408656,4645925,1,1,0,0,1,1,0
2074559,2692696,1,6,0,0,1,6,0
1288156,3677370,1,1,0,0,1,1,0
760685,3497248,1,1,0,0,1,1,0
230311,4244770,2,1,0,0,2,1,0
3860643,2771186,1,1,0,0,1,1,0
604599,4645153,1,1,0,0,1,1,0
2592124,1508474,181,1,0,0,181,1,0
1480215,2199710,1,8,0,0,1,8,0
1105909,3218106,1,2,0,0,1,2,0
4598787,2039437,1,1,0,0,1,1,0
4025066,992056,3,2,0,0,3,2,0
3051132,551912,3,1,0,0,3,1,0
992149,1470477,1,12,0,0,1,12,0
3120167,2502148,1,12,0,0,1,12,0
1829714,1532970,1,44,0,0,1,44,0
4754867,3317187,1,244,0,0,1,244,0
3041733,3766103,1,1,0,0,1,1,0
3842494,152679,1,1,0,0,1,1,0
4803263,4382314,1,1,0,0,1,1,0
3721306,636971,1,1,0,0,1,1,0
141923,4087658,2,5,0,0,2,5,0
997860,1444450,3,1,0,0,3,1,0
119024,523747,1,1,0,0,1,1,0
3385582,2224570,1,1,0,0,1,1,0
2654600,4681491,55,1,0,0,55,1,0
3223212,724516,1,2,0,0,1,2,0
1341526,2200981,2,1,0,0,2,1,0
338162,3555437,1,1,0,0,1,1,0
1328110,1298499,1,1,0,0,1,1,0
2540026,1950004,10,2,0,0,10,2,0
4679329,1607732,1,2,0,0,1,2,0
2639019,702391,5,2,0,0,5,2,0
1047254,2390903,3,1,0,0,3,1,0
1703316,4835123,28,1,0,0,28,1,0
2775783,930003,1,1,0,0,1,1,0
4332450,3904695,1,1,0,0,1,1,0
3705608,850175,1,1,0,0,1,1,0
1216698,3769936,1,1,0,0,1,1,0
797619,3410980,1,4,0,0,1,4,0
4623069,3637154,1,4,0,0,1,4,0
4783697,2062336,1,1,0,0,1,1,0
3474688,4372666,1,1,0,0,1,1,0
1439390,4865744,2,1,0,0,2,1,0
2059701,3148531,1,1,0,0,1,1,0
3463035,3990108,329,59,0,0,329,59,0
2256969,14226,6,1,0,0,6,1,0
499986,4443472,1,1,0,0,1,1,0
288592,4862618,1,1,0,0,1,1,0
2842740,567657,1,3,0,0,1,3,0
1512224,4709166,1,1,0,0,1,1,0
4004746,965797,1,1,0,0,1,1,0
2473046,3123405,1,2,0,0,1,2,0
950122,4474025,1,2,0,0,1,2,0
1322400,3091164,2,1,0,0,2,1,0
353462,2882472,1,1,0,0,1,1,0
1981854,1011782,2,2,0,0,2,2,0
1344611,3781939,1,6,0,0,1,6,0
1083045,2110350,1,1,0,0,1,1,0
2764167,296075,1,1,0,0,1,1,0
2135330,3964995,1,1,0,0,1,1,0
3189182,873784,1,1,0,0,1,1,0
3921473,864029,47,1,0,0,47,1,0
982805,2647,3,4,0,0,3,4,0
4636654,4683542,1,1,0,0,1,1,0
2404461,2123692,1,14,0,0,1,14,0
3662167,1321928,1,1,0,0,1,1,0
4077516,599824,1,1,0,0,1,1,0
1603971,16437,1,1,0,0,1,1,0
2847865,1326880,4,1,0,0,4,1,0
3176052,3525151,2,2,0,0,2,2,0
425920,2341312,47,1,0,0,47,1,0
2516034,1577690,2,1,0,0,2,1,0
4832177,1962734,2,2,0,0,2,2,0
1629362,4501650,1,1,0,0,1,1,0
2561799,4194247,1,2,0,0,1,2,0
4687783,4838339,5,1,0,0,5,1,0
3131274,570585,1,1,0,0,1,1,0
78296,2944371,1,1,0,0,1,1,0
1154365,3183312,1,1,0,0,1,1,0
4862400,4313249,3,1,0,0,3,1,0
1509393,2509882,12,3,0,0,12,3,0
1737168,2969201,1,3,0,0,1,3,0
182530,4256714,1,1,0,0,1,1,0
1767646,4663566,2,1,0,0,2,1,0
744127,4178937,1,1,0,0,1,1,0
3711911,450225,13,1,0,0,13,1,0
2352034,3583072,1,1,0,0,1,1,0
52206,946361,1,1,0,0,1,1,0
853819,97419,18,10,0,0,18,10,0
3660227,4523506,10,8,0,0,10,8,0
4328817,3889112,1,1,0,0,1,1,0
341870,2049100,1,2,0,0,1,2,0
1580969,2049681,10,10,0,0,10,10,0
3420008,3382114,34,1,0,0,34,1,0
1255915,1936212,1,2,0,0,1,2,0
1089498,855791,1,7,0,0,1,7,0
667497,4169677,1,2,0,0,1,2,0
669145,3674724,21,1,0,0,21,1,0
1102409,2123302,1,1,0,0,1,1,0
2690105,4046784,1,1,0,0,1,1,0
4640829,1607781,1,1,0,0,1,1,0
2380300,3278035,1,2,0,0,1,2,0
309817,1631313,2,1,0,0,2,1,0
1596144,2454608,6,21,0,0,6,21,0
2559588,911291,1,1,0,0,1,1,0
3746905,852730,2,38,0,0,2,38,0
1526963,1153279,1,2,0,0,1,2,0
1180187,2520060,11,2,0,0,11,2,0
1251163,1889022,2,1,0,0,2,1,0
3902283,717281,1,1,0,0,1,1,0
1724713,1105198,2,2,0,0,2,2,0
2774352,3569853,1,1,0,0,1,1,0
580787,3956843,1,1,0,0,1,1,0
4775841,1374365,48,1,391,0,439,1,0
3780152,1783430,1,1,0,0,1,1,0
4358130,3186430,3,1,0,0,3,1,0
1831637,2939961,8,20,0,0,8,20,0
4558315,906782,21,1,0,0,21,1,0
1637775,1932707,2,1,0,0,2,1,0
3140872,2567522,1,1,0,0,1,1,0
2910435,2849995,1,3,0,0,1,3,0
2745756,1052642,7,1,0,0,7,1,0
3854496,2190567,1,2,0,0,1,2,0
3673731,4451211,28,1,0,0,28,1,0
2906228,182626,1,1,0,0,1,1,0
737181,679501,12,1,0,0,12,1,0
1525385,3250716,2,2,0,0,2,2,0
3171283,1773881,3,1,0,0,3,1,0
3045184,3204010,1,1,0,0,1,1,0
1003691,115906,3,21,0,0,3,21,0
2398591,2147873,2,1,0,0,2,1,0
3708931,3605350,1,1,0,0,1,1,0
1419704,1235071,2,1,0,0,2,1,0
543386,2781662,1,1,0,0,1,1,0
4375222,3810149,2,6,0,0,2,6,0
2160176,135909,3,1,0,0,3,1,0
4617454,2122802,2,1,0,0,2,1,0
2449677,4045074,1,2,0,0,1,2,0
4512794,2653055,80,2,0,0,80,2,0
761656,4121595,2,2,0,0,2,2,0
2518254,1218108,1,5,0,0,1,5,0
2677799,3239044,1,5,0,0,1,5,0
4575055,1719081,2,1,0,0,2,1,0
4298634,3681728,1,1,0,0,1,1,0
1381990,1072007,1,1,0,0,1,1,0
2622658,2010490,4,1,0,0,4,1,0
1295277,1089157,1,2,0,0,1,2,0
2168665,851686,1,7,0,0,1,7,0
372040,2400452,7,1,0,0,7,1,0
3687959,3895831,2,1,0,0,2,1,0
1279017,3237387,2,3,0,0,2,3,0
209103,3721380,1,1,0,0,1,1,0
1559474,1289031,1,1,0,0,1,1,0
3899830,3959382,4,5,0,0,4,5,0
4688323,4205374,1,25,0,294,1,319,0
183590,3862819,1,1,0,0,1,1,0
1517745,4014017,2,1,0,0,2,1,0
3232210,1152320,1,1,0,0,1,1,0
80035,3206864,1,2,0,0,1,2,0
2644860,4663317,1,1,0,0,1,1,0
923008,3737304,37,1,0,0,37,1,0
486713,720600,9,1,0,0,9,1,0
1917471,565634,1,3,0,0,1,3,0
3606790,3203444,4,1,0,0,4,1,0
390490,3300845,1,2,0,0,1,2,0
1104466,2027938,1,1,0,0,1,1,0
1689217,1622153,1,34,0,0,1,34,0
417563,2814639,1,1,0,0,1,1,0
1727626,1181422,1,4,0,0,1,4,0
2425021,4555802,4,1,0,0,4,1,0
1259185,1616267,1,1,0,0,1,1,0
4508598,135603,1,1,0,0,1,1,0
4310407,3313747,1,52,0,0,1,52,0
2464342,443036,1,1,0,0,1,1,0
2761399,473557,3,1,0,0,3,1,0
195372,3773047,1,1,0,0,1,1,0
2799610,3644072,1,1,0,0,1,1,0
2231186,476818,2,1,0,0,2,1,0
926225,1614959,1,1,0,0,1,1,0
1992651,4749383,1,1,0,0,1,1,0
788958,199989,1,1,0,0,1,1,0
4740161,2913543,1,2,0,0,1,2,0
221128,3577141,16,1,0,0,16,1,0
4822796,1048958,1,1,0,0,1,1,0
472929,2428042,8,4,0,0,8,4,0
3857118,3082779,1,14,0,0,1,14,0
2985124,2044586,6,1,0,0,6,1,0
1566118,2746249,3,1,0,0,3,1,0
2716651,3990798,2,12,0,0,2,12,0
1742424,3512085,3,1,0,0,3,1,0
1728934,4719620,7,3,0,0,7,3,0
4067059,2457858,1,1,0,0,1,1,0
710993,1640066,14,1,0,0,14,1,0
2876126,4440274,4,1,0,0,4,1,0
3338522,2093849,6,1,0,0,6,1,0
317680,3347236,1,1,0,0,1,1,0
1058979,2179531,1,23,0,0,1,23,0
3598279,431446,4,1,0,0,4,1,0
4023749,4451972,1,1,0,0,1,1,0
3939381,2421871,1,2,0,0,1,2,0
2036179,707759,1,2,0,0,1,2,0
2269757,4855795,2,1,0,0,2,1,0
1864027,4144020,1,1,0,0,1,1,0
2842756,1951010,2,1,0,0,2,1,0
2446790,3563468,15,1,0,0,15,1,0
2903433,2010865,1,1,0,0,1,1,0
1280762,2863244,6,6,0,0,6,6,0
2242326,3573555,4,1,0,0,4,1,0
2117530,702971,1,53,0,0,1,53,0
1516928,1342316,1,1,0,0,1,1,0
4170583,4693916,1,1,0,0,1,1,0
634580,4368121,2,4,0,0,2,4,0
1318273,126577,1,2,0,0,1,2,0
4842050,1949594,4,1,0,0,4,1,0
4556619,3409714,1,21,0,0,1,21,0
4663420,3749172,1,15,0,0,1,15,0
638037,3514164,1,13,0,0,1,13,0
1393419,2541247,1,3,0,0,1,3,0
2266169,838236,2,1,0,0,2,1,0
2797508,4826127,1,1,0,0,1,1,0
196253,4279672,1,1,0,0,1,1,0
3071074,4823712,2,4,0,0,2,4,0
4003579,2133831,2,1,0,0,2,1,0
2361379,4652901,2,75,0,0,2,75,0
4644302,2455912,1,1,0,0,1,1,0
1110796,1776001,1,1,0,0,1,1,0
1876933,4496778,1,1,0,0,1,1,0
4499095,1429113,1,4,0,0,1,4,0
2780839,1924608,43,2,0,0,43,2,0
2925009,892681,1,2,0,0,1,2,0
308887,3371426,1,2,0,0,1,2,0
2027970,2073950,4,1,0,0,4,1,0
1623838,1661637,1,2,0,0,1,2,0
1536930,3550675,3,1,0,0,3,1,0
585217,740272,4,1,0,0,4,1,0
309926,3961084,1,1,0,0,1,1,0
829171,3428103,1,1,0,0,1,1,0
3770313,3446786,1,2,0,0,1,2,0
2334294,351977,1,1,0,0,1,1,0
1318317,2067614,1,1,0,0,1,1,0
1430257,191332,9,1,0,0,9,1,0
3033832,61433,1,1,0,0,1,1,0
2592386,4493754,7,1,0,0,7,1,0
985649,84198,15,3,0,0,15,3,0
1210523,183548,1,2,0,0,1,2,0
3312834,677720,1,18,0,0,1,18,0
481877,1752673,1,3,0,0,1,3,0
2964844,1135360,1,1,0,0,1,1,0
420173,4857933,1,2,0,0,1,2,0
1966451,3829438,2,1,0,0,2,1,0
2246490,2110717,1,1,0,0,1,1,0
940406,1580690,1,3,0,0,1,3,0
3066338,2217817,2,32,0,0,2,32,0
3834266,1500282,2,19,0,0,2,19,0
4471190,3560207,2,1,0,0,2,1,0
1080677,2265264,10,1,0,0,10,1,0
2203342,823789,5,1,0,0,5,1,0
3904262,3396751,1,2,0,0,1,2,0
977882,4758940,1,1,0,0,1,1,0
3155665,1794290,5,1,0,0,5,1,0
1360348,4277390,2,7,0,0,2,7,0
364465,4671913,1,1,0,0,1,1,0
3472156,1100607,22,1,0,0,22,1,0
421169,227051,1,1,0,0,1,1,0
3648071,1641366,4,1,0,0,4,1,0
4675334,138306,1,1,0,0,1,1,0
442942,1164061,1,1,0,0,1,1,0
2887979,2770638,6,1,0,0,6,1,0
84981,2601038,1,1,0,0,1,1,0
2231250,4521213,1,1,0,0,1,1,0
1017612,3289582,3,1,0,0,3,1,0
4577030,4349155,1,2,0,0,1,2,0
2128741,3348349,1,1,0,0,1,1,0
3789671,2567159,3,1,0,0,3,1,0
131209,160422,2,1,0,0,2,1,0
4452534,3772716,1,4,0,0,1,4,0
485402,2738457,1,2,0,0,1,2,0
4449302,3105028,2,1,0,0,2,1,0
1386133,483469,1,1,0,0,1,1,0
3820216,720861,1,1,0,0,1,1,0
1646655,4243257,4,1,0,0,4,1,0
4361767,756568,1,1,0,0,1,1,0
4280528,3051313,28,1,0,0,28,1,0
124310,929544,1,1,0,0,1,1,0
3383181,3416846,1,1,0,0,1,1,0
449157,4032313,1,1,0,0,1,1,0
3764326,1217629,4,2,0,0,4,2,0
41624,4813862,1,1,0,0,1,1,0
3428341,992520,2,2,0,0,2,2,0
3530890,2591161,1,1,0,0,1,1,0
2658590,1037891,1,1,0,0,1,1,0
1316365,3423182,2,5,0,0,2,5,0
2651957,3324045,1,3,0,0,1,3,0
4602825,4030444,1,2,0,0,1,2,0
508019,2421600,1,3,0,0,1,3,0
465019,3630460,1,1,0,0,1,1,0
752433,3710984,1,1,0,0,1,1,0
3311294,1845151,1,1,0,0,1,1,0
3604804,3411090,1,1,0,0,1,1,0
1742297,1875194,5,1,0,0,5,1,0
789057,648568,1,1,0,0,1,1,0
3291616,537365,2,1,0,0,2,1,0
1586221,4010020,1,1,0,0,1,1,0
3758326,4045116,10,1,0,0,10,1,0
2639291,4051938,1,2,0,0,1,2,0
4010079,2226466,1,5,0,0,1,5,0
2643261,2784787,28,1,0,0,28,1,0
107853,1263712,6,1,0,0,6,1,0
556813,4564584,5,2,0,0,5,2,0
1359695,1701154,1,11,0,0,1,11,0
1294655,4193144,2,58,0,0,2,58,0
2024888,4188860,2,1,0,0,2,1,0
4477272,4536484,1,1,0,0,1,1,0
3851078,402942,1,1,0,0,1,1,0
3112132,3275753,1,3,0,0,1,3,0
4479103,2768686,1,1,0,0,1,1,0
1794689,2913339,1,1,0,0,1,1,0
1507104,3342917,2,2,0,0,2,2,0
3636473,868601,1,1,0,0,1,1,0
1122778,2028057,1,44,0,0,1,44,0
1490072,2158849,4,1,0,0,4,1,0
4592386,2453447,1,2,0,0,1,2,0
2984476,3764868,1,1,0,0,1,1,0
257736,2451096,1,1,0,0,1,1,0
4228108,2664468,1,2,0,0,1,2,0
1998974,1172043,2,1,0,0,2,1,0
2830558,2774542,1,3,0,0,1,3,0
4246423,150763,30,84,0,0,30,84,0
1368311,4579531,2,6,0,0,2,6,0
1421818,2903341,1,1,0,0,1,1,0
2701692,1250352,1,1,0,0,1,1,0
1552318,4206309,37,1,0,0,37,1,0
1809987,1176727,2,1,0,0,2,1,0
2344028,1655705,2,2,0,0,2,2,0
1586234,4761189,1,1,0,0,1,1,0
514111,3109488,1,2,0,0,1,2,0
171622,4141819,1,2,0,0,1,2,0
4780331,2435212,1,1,0,0,1,1,0
1824458,2835766,1,1,0,0,1,1,0
399477,2522198,1,1,0,0,1,1,0
3455427,3124654,1,1,0,0,1,1,0
1898423,400115,1,1,0,0,1,1,0
4461980,922983,7,7,0,0,7,7,0
4377319,4605352,1,1,0,0,1,1,0
125909,459792,1,2,0,0,1,2,0
4470328,3624993,1,2,0,0,1,2,0
1657095,2192492,2,1,0,0,2,1,0
981570,3226375,1,1,0,0,1,1,0
1999049,1776566,2,20,0,0,2,20,0
428606,768822,1,4,0,0,1,4,0
2368109,1016574,1,43,0,0,1,43,0
730498,830043,2,2,0,0,2,2,0
4383647,719445,1,1,0,0,1,1,0
1471011,1379456,7,1,0,0,7,1,0
3369293,1570179,28,1,0,0,28,1,0
4701472,293746,1,1,0,0,1,1,0
3945640,3850302,1,1,0,0,1,1,0
2632621,1537757,2,1,0,0,2,1,0
1156392,1818234,35,1,0,0,35,1,0
3236443,3003850,24,1,0,0,24,1,0
99608,2235982,2,1,0,0,2,1,0
1893815,3579871,4,2,0,0,4,2,0
881445,311814,1,1,0,0,1,1,0
2119201,1428320,2,3,0,0,2,3,0
2439742,3604190,1,10,0,0,1,10,0
2840121,3050486,1,2,0,0,1,2,0
2698428,4074203,1,2,0,0,1,2,0
4341984,3172180,54,2,0,0,54,2,0
1730381,4314900,1,2,0,0,1,2,0
4703776,2307340,21,1,0,0,21,1,0
1077031,4802612,1,2,0,0,1,2,0
535391,1379543,4,7,0,0,4,7,0
2723017,4571978,2,54,0,0,2,54,0
312965,2984787,80,1,0,0,80,1,0
1593845,4256152,1,2,0,0,1,2,0
3770547,2408036,1,1,0,0,1,1,0
4768721,1174599,10,3,0,0,10,3,0
1119225,1563533,2,1,0,0,2,1,0
450454,4058071,1,1,0,0,1,1,0
155321,876277,1,1,0,0,1,1,0
1257650,3366639,1,1,0,0,1,1,0
436555,2158638,1,1,0,0,1,1,0
1233758,529182,4,3,0,0,4,3,0
615311,1234660,1,2,0,0,1,2,0
966294,3874476,2,3,0,0,2,3,0
933676,4693221,3,1,0,0,3,1,0
1233368,4311842,14,1,0,0,14,1,0
3079329,3410465,2,63,0,0,2,63,0
1932270,3830782,1,1,0,0,1,1,0
3401106,3333173,1,3,0,0,1,3,0
3385185,1014792,5,3,0,0,5,3,0
3887824,1255072,1,1,0,0,1,1,0
1567006,3386692,6,1,0,0,6,1,0
662486,910775,3,2,0,0,3,2,0
1172680,2101595,8,3,0,0,8,3,0
2798495,2768131,2,1,0,0,2,1,0
3486322,2429005,1,85,0,0,1,85,0
4298810,3859782,1,2,0,0,1,2,0
4161708,2368674,2,1,0,0,2,1,0
2681608,606770,1,1,0,0,1,1,0
2571727,2480642,30,2,0,0,30,2,0
4193468,3413244,1,2,0,0,1,2,0
4506114,1114111,2,1,0,0,2,1,0
3091981,4820765,1,1,0,0,1,1,0
3828141,1473327,26,1,0,0,26,1,0
1169525,1873313,102,1,0,0,102,1,0
2120672,789605,1,5,0,0,1,5,0
1702739,3627925,1,7,0,0,1,7,0
3907542,1962929,1,1,0,0,1,1,0
4361833,3657585,1,1,0,0,1,1,0
2911198,2354712,1,1,0,0,1,1,0
4801499,2911338,1,2,0,0,1,2,0
2310735,4309563,2,2,0,0,2,2,0
2266994,2068640,1,2,0,0,1,2,0
2344118,4522227,1,1,0,0,1,1,0
4489463,4844110,2,2,0,0,2,2,0
342247,1466854,1,1,0,0,1,1,0
22537,3770250,2,3,0,0,2,3,0
2436821,2805826,17,1,0,0,17,1,0
19030,492330,1,2,0,0,1,2,0
2204524,110052,1,1,0,0,1,1,0
2064385,1226534,4,1,0,0,4,1,0
976491,2793080,2,1,0,0,2,1,0
1466296,1155127,1,2,0,0,1,2,0
297073,1000786,4,1,0,0,4,1,0
377576,2508485,1,1,0,0,1,1,0
4344206,4374112,1,1,0,0,1,1,0
3290123,4523599,4,1,0,0,4,1,0
2394544,1285538,2,9,0,0,2,9,0
3464258,2741207,1,3,0,0,1,3,0
2087038,3378945,1,3,0,0,1,3,0
1483914,2506318,1,6,0,0,1,6,0
1235033,3320103,2,3,0,0,2,3,0
4710868,2454703,1,1,0,0,1,1,0
3940448,4242919,1,1,0,0,1,1,0
190768,1901274,21,1,0,0,21,1,0
1763578,3532588,2,55,0,0,2,55,0
3163407,111776,1,1,0,0,1,1,0
4702880,4292191,6,1,0,0,6,1,0
4459925,4305455,2,1,0,0,2,1,0
4144957,3070613,1,1,0,0,1,1,0
797616,1155335,1,9,0,0,1,9,0
498450,4574198,2,2,0,0,2,2,0
3377000,1922122,1,1,0,0,1,1,0
401799,3891709,4,1,0,0,4,1,0
4737246,2802068,3,1,0,0,3,1,0
2333242,708638,2,3,0,0,2,3,0
653066,2019227,117,1,0,0,117,1,0
2464098,2561997,1,1,0,0,1,1,0
2463840,4303783,1,8,0,0,1,8,0
2457933,209774,1,1,0,0,1,1,0
2540541,418900,1,2,0,0,1,2,0
2087796,3178232,1,1,0,0,1,1,0
239817,1139391,1,1,0,0,1,1,0
3366301,2579572,1,1,0,0,1,1,0
1646213,603989,1,1,0,0,1,1,0
2723732,656260,14,1,0,0,14,1,0
1636272,490564,2,6,0,0,2,6,0
2728240,1883144,2,1,0,0,2,1,0
4101984,2534335,2,1,0,0,2,1,0
2903714,3220559,4,1,0,0,4,1,0
2064300,19023,1,1,0,0,1,1,0
2439696,2476505,1,4,0,0,1,4,0
429228,2818815,1,1,0,0,1,1,0
1943065,1745177,3,1,0,0,3,1,0
4317386,4555339,2,2,0,0,2,2,0
9559,1599220,1,1,0,0,1,1,0
3901104,3751480,1,2,0,0,1,2,0
3554910,1858123,1,1,0,0,1,1,0
4776983,1321796,3,1,0,0,3,1,0
3906840,279990,1,1,0,0,1,1,0
1014669,2513448,1,1,0,0,1,1,0
1705778,4333361,1,7,0,0,1,7,0
2085555,3590759,1,1,0,0,1,1,0
4355739,2381747,1,1,0,0,1,1,0
3095008,4203024,1,37,0,0,1,37,0
4290109,3754599,2,1,0,0,2,1,0
2531974,3425898,1,5,0,0,1,5,0
4848429,2393975,1,1,0,0,1,1,0
2432040,272048,19,1,0,0,19,1,0
1828167,2360051,1,1,0,0,1,1,0
1649233,4025238,2,1,0,0,2,1,0
3773594,4844420,1,7,0,0,1,7,0
3954551,426878,2,1,0,0,2,1,0
4665856,1735420,2,4,0,0,2,4,0
2782091,1240395,1,1,0,0,1,1,0
1249545,1064962,1,9,0,0,1,9,0
248284,935868,65,13,0,0,65,13,0
4367795,4046669,1,1,0,0,1,1,0
2000700,3962352,1,2,0,0,1,2,0
2116255,4632217,11,1,0,0,11,1,0
4771430,744004,1,1,0,0,1,1,0
4578531,474167,1,1,0,0,1,1,0
3263282,3185432,2,1,0,0,2,1,0
3457722,3573067,1,2,0,0,1,2,0
3121580,3400196,1,3,0,0,1,3,0
2652312,57581,1,1,0,0,1,1,0
1736750,3533462,1,1,0,0,1,1,0
4699546,4458920,36,1,62,0,98,1,0
3022805,1335986,1,1,0,0,1,1,0
1893049,271819,1,1,0,0,1,1,0
24446,3661030,2,3,0,0,2,3,0
3122938,2245587,1,1,0,0,1,1,0
2609512,2698436,1,1,0,0,1,1,0
1692554,738870,1,1,0,0,1,1,0
1326521,3699110,1,1,0,0,1,1,0
855960,1887780,1,2,0,0,1,2,0
660201,4641549,2,1,0,0,2,1,0
2358004,3349043,1,1,0,0,1,1,0
670092,4652942,3,1,0,0,3,1,0
2931644,1322531,1,1,0,0,1,1,0
2992727,186772,1,1,0,0,1,1,0
2532950,3152606,1,1,0,0,1,1,0
4821267,2279385,1,2,0,0,1,2,0
379052,2849829,2,1,0,0,2,1,0
758858,810646,1,2,0,0,1,2,0
3436311,2998096,1,1,0,0,1,1,0
2211266,1997260,1,1,0,0,1,1,0
4195331,620388,1,1,0,0,1,1,0
4707334,2832894,4,1,0,0,4,1,0
4419224,341269,1,1,0,0,1,1,0
548222,2279706,1,1,0,0,1,1,0
950816,178211,1,9,0,0,1,9,0
1271426,3461233,1,1,0,0,1,1,0
4068290,3027106,1,3,0,0,1,3,0
408879,4298243,7,6,0,0,7,6,0
2671080,1940565,3,1,0,0,3,1,0
1340503,2101864,1,6,0,0,1,6,0
2231583,309914,1,1,0,0,1,1,0
4515848,2058060,1,1,0,0,1,1,0
2641800,1227772,1,1,0,0,1,1,0
3449359,3901093,2,1,0,0,2,1,0
4144603,1709168,1,1,0,0,1,1,0
4442515,2524399,1,1,0,0,1,1,0
2624512,3388391,8,2,0,0,8,2,0
489794,1111645,2,2,0,0,2,2,0
2350145,3625126,1,1,0,0,1,1,0
3877673,413257,1,1,0,0,1,1,0
839157,473998,2,1,0,0,2,1,0
655816,385245,2,1,0,0,2,1,0
1272306,656845,1,1,0,0,1,1,0
