from,to,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,label
2672396,126031,5,108,187,0,192,108,1
414608,2646784,50,4,5531,0,5581,4,1
4750855,4471087,355,61,18880,0,19235,61,1
1831774,746594,228,17,1883,0,2111,17,1
3294702,549519,991,61,68888,0,69879,61,1
3120969,2540095,1,25,28,0,29,25,1
1580988,366300,2821,2,400133,0,402954,2,1
1293807,1728206,1837,1,30865,0,32702,1,1
1478234,2590844,13,47,167,0,180,47,1
4417253,4101678,1130,92,68389,0,69519,92,1
3280389,1710864,1101,1,411419,0,412520,1,1
4073917,2889619,24,52,1529,0,1553,52,1
896542,4092061,45,32,874,0,919,32,1
4158795,1881638,544,58,3195,0,3739,58,1
781211,374540,976,257,51781,0,52757,257,1
3671141,2068207,1444,185,48400,0,49844,185,1
1609659,3526402,523,120,29763,0,30286,120,1
1906425,1575124,273,85,2940,431,3213,516,1
2981537,3174645,1252,1,118718,0,119970,1,1
109809,300821,30,3,140,0,170,3,1
4077796,4751557,237,23,301,0,538,23,1
4057848,3721522,556,43,3400,0,3956,43,1
2616927,3808172,184,21,2688,0,2872,21,1
2920167,1814699,20,67,104,0,124,67,1
765601,2054265,1485,24,101510,0,102995,24,1
3070849,700643,83,127,2913,0,2996,127,1
4496752,3951393,554,87,16258,0,16812,87,1
3102873,3507311,341,15,15098,0,15439,15,1
681618,941843,75,301,8789,0,8864,301,1
1606469,4479581,96,601,5210,19545,5306,20146,1
1192480,1197651,397,7,20737,0,21134,7,1
4283503,2461634,125,55,4904,0,5029,55,1
3549674,3671350,602,125,38542,0,39144,125,1
3112136,3398634,406,14,41366,0,41772,14,1
3361377,3125539,4841,2,761793,0,766634,2,1
2827436,2877442,882,1,271525,0,272407,1,1
1311307,3913751,358,229,10864,5248,11222,5477,1
1054898,409660,33,54,1374,0,1407,54,1
941212,1578551,184,214,6404,0,6588,214,1
3361377,4701473,4841,1,761793,0,766634,1,1
2877907,2680141,508,30,16021,0,16529,30,1
3214323,2996370,147,72,12543,0,12690,72,1
3140664,2182964,268,214,16099,6975,16367,7189,1
2694929,3627230,186,1,4613,0,4799,1,1
3676295,2049620,374,1,70881,0,71255,1,1
1787075,510272,894,249,28305,0,29199,249,1
4789157,1626970,71,21,965,0,1036,21,1
1029999,1506495,47,1,609,0,656,1,1
4653941,3184980,951,3,45883,0,46834,3,1
2981537,888771,1252,2,118718,0,119970,2,1
2147720,4552182,1608,372,78786,1146,80394,1518,1
4257482,1740934,138,182,962,0,1100,182,1
4411870,655729,948,17,60517,0,61465,17,1
276502,2930214,30,1,2245,0,2275,1,1
4618481,3921990,64,552,2014,321,2078,873,1
1100354,1576866,163,4,24439,0,24602,4,1
2107861,2605009,535,7,25743,0,26278,7,1
4782707,1703197,513,6,31665,0,32178,6,1
2851109,1222392,450,3,98552,0,99002,3,1
3361377,4142370,4841,1,761793,0,766634,1,1
2092359,2461634,421,55,26936,0,27357,55,1
3509903,2194928,1530,1,509445,0,510975,1,1
4656285,2392650,1446,7,35428,0,36874,7,1
4209323,3362928,1630,22,89460,0,91090,22,1
307250,2953376,919,1,35588,0,36507,1,1
744113,1310200,60,8,366,0,426,8,1
1913445,1735056,564,58,47943,0,48507,58,1
1276253,4429275,407,1,46534,0,46941,1,1
2096270,3289195,970,341,26018,0,26988,341,1
866888,1217713,391,120,2049,0,2440,120,1
312306,3754992,25,246,113,127,138,373,1
4321468,4632384,383,56,1846,0,2229,56,1
2514271,3220167,387,3,19070,0,19457,3,1
905894,3217562,268,3,1162,0,1430,3,1
2981537,4809855,1252,4,118718,0,119970,4,1
1242199,3955879,207,106,6182,0,6389,106,1
408965,2342664,903,1181,38623,26502,39526,27683,1
3509903,94196,1530,3,509445,0,510975,3,1
4678614,3122708,452,172,16881,0,17333,172,1
3271484,2178911,1507,2,34093,0,35600,2,1
439557,933441,2090,1,61744,0,63834,1,1
3438576,725140,3424,17,137753,0,141177,17,1
932720,3454825,1411,49,111323,0,112734,49,1
961349,3460153,154,191,5849,0,6003,191,1
3641600,4751634,751,4,9269,0,10020,4,1
4238001,2922324,869,134,61161,0,62030,134,1
4440160,1929922,736,288,20522,0,21258,288,1
427805,3110037,483,3,156906,0,157389,3,1
4411870,2041729,948,91,60517,0,61465,91,1
1102748,134156,555,398,6504,0,7059,398,1
2572827,2839022,36,293,190,237,226,530,1
4238001,4450254,869,124,61161,0,62030,124,1
2785911,4149765,18,210,107,1961,125,2171,1
1591435,1967374,387,13,31245,0,31632,13,1
875909,1374934,118,286,3602,0,3720,286,1
474172,2901598,471,21,38713,0,39184,21,1
3017058,2562560,79,41,842,0,921,41,1
3019092,4101038,108,2,8595,0,8703,2,1
4013601,4650217,653,7,14886,0,15539,7,1
259575,2274870,260,742,13949,0,14209,742,1
2763282,2817951,321,1,10936,0,11257,1,1
896754,3508293,39,43,298,0,337,43,1
1276253,2961868,407,5,46534,0,46941,5,1
2260014,913363,2466,11,98622,0,101088,11,1
1534362,4307659,1531,38,105859,0,107390,38,1
3658026,2199454,223,1,1451,0,1674,1,1
3361377,4489666,4841,6,761793,0,766634,6,1
3115867,3590169,1350,74,61232,0,62582,74,1
4526614,4749438,162,39,750,166,912,205,1
3280389,2091057,1101,1,411419,0,412520,1,1
3910135,1858394,298,3,14348,0,14646,3,1
4208653,1408996,1820,38,21104,0,22924,38,1
4479158,2721855,185,284,1447,0,1632,284,1
474172,2245779,471,70,38713,0,39184,70,1
3137585,1738699,1196,53,77354,0,78550,53,1
873006,1237260,375,1,33630,0,34005,1,1
129556,89482,235,33,1685,0,1920,33,1
3672238,4753025,518,31,12172,0,12690,31,1
2782732,4259034,48,3,1004,0,1052,3,1
414608,4704642,50,2,5531,0,5581,2,1
873006,4030626,375,35,33630,0,34005,35,1
1119016,771447,252,409,1457,209,1709,618,1
1966548,3652638,208,50,53149,0,53357,50,1
679540,754981,396,50,8028,0,8424,50,1
2405789,4451001,1010,25,93387,0,94397,25,1
1534362,127054,1531,17,105859,0,107390,17,1
4463545,1843598,94,103,3842,0,3936,103,1
2237068,1633060,211,60,2206,0,2417,60,1
3734245,710755,915,1,34965,0,35880,1,1
2851109,482945,450,2,98552,0,99002,2,1
3509903,4341622,1530,1,509445,0,510975,1,1
681618,4196019,75,1,8789,0,8864,1,1
1339664,4606422,228,68,6682,0,6910,68,1
2441425,513404,803,212,18561,0,19364,212,1
2827436,305524,882,1,271525,0,272407,1,1
427805,2011363,483,1,156906,0,157389,1,1
3845148,4296640,44,14,3928,0,3972,14,1
3280389,2207479,1101,1,411419,0,412520,1,1
3683258,4547490,130,154,1772,0,1902,154,1
4653941,612206,951,1,45883,0,46834,1,1
4642569,4183006,872,76,27586,0,28458,76,1
4219659,1134025,28,26,463,0,491,26,1
571766,1018343,58,11,608,0,666,11,1
3280389,3499035,1101,1,411419,0,412520,1,1
3638272,3197387,2022,73,370904,0,372926,73,1
1913445,2871197,564,82,47943,0,48507,82,1
408965,511933,903,8,38623,0,39526,8,1
2147720,3471365,1608,151,78786,0,80394,151,1
681618,4052212,75,1,8789,0,8864,1,1
4004339,3492716,153,42,6086,0,6239,42,1
1927211,1588396,1668,195,113322,0,114990,195,1
3764177,3837017,1036,35,64563,0,65599,35,1
363750,2962397,1001,3,10994,0,11995,3,1
866357,3517208,825,327,18479,0,19304,327,1
3509903,3120894,1530,117,509445,0,510975,117,1
3836080,2749127,1197,223,59457,0,60654,223,1
1477543,2499233,84,829,1627,0,1711,829,1
2096270,1070366,970,59,26018,0,26988,59,1
3320279,2656910,312,66,2691,0,3003,66,1
544337,1566999,35,24,1987,0,2022,24,1
226540,1484267,463,39,10650,0,11113,39,1
805360,851670,1514,53,119306,0,120820,53,1
2981537,1840944,1252,17,118718,0,119970,17,1
3449530,1695529,717,20,73648,0,74365,20,1
3235479,35843,999,61,66486,0,67485,61,1
3361377,2816122,4841,1,761793,0,766634,1,1
4743951,4227410,19,22,317,0,336,22,1
4337603,3612165,333,37,9909,0,10242,37,1
1330101,3013285,193,161,1999,0,2192,161,1
4281128,732718,114,28,325,308,439,336,1
427805,1941179,483,80,156906,248,157389,328,1
3765475,3049720,873,158,107914,0,108787,158,1
2169041,4673114,16,601,342,22,358,623,1
1148261,1983273,140,111,1719,0,1859,111,1
3361377,3978038,4841,1,761793,0,766634,1,1
3039218,2511454,17,329,779,0,796,329,1
3509903,4063304,1530,6,509445,0,510975,6,1
4727207,2203816,925,5,84581,0,85506,5,1
1870921,2124754,182,1,8739,0,8921,1,1
1559783,3114859,204,55,1917,0,2121,55,1
1719848,3224874,252,228,3039,0,3291,228,1
4727207,2379000,925,4,84581,0,85506,4,1
3280389,3590410,1101,5,411419,0,412520,5,1
1975845,3618614,42,2,406,0,448,2,1
948375,4578473,113,1,4186,0,4299,1,1
607449,3359980,380,1,19369,0,19749,1,1
4751453,796278,520,17,27570,0,28090,17,1
4624595,1705624,722,55,53368,0,54090,55,1
4534401,3493170,103,125,4125,0,4228,125,1
3683235,769292,311,36,23110,0,23421,36,1
250177,2614252,330,28,3969,0,4299,28,1
3280389,1199977,1101,1,411419,0,412520,1,1
3514277,3113756,1338,184,13269,0,14607,184,1
3235479,3557707,999,22,66486,0,67485,22,1
3509903,253077,1530,1,509445,0,510975,1,1
3509903,1153442,1530,2,509445,0,510975,2,1
3210349,3217728,46,3,3372,0,3418,3,1
1875,1627492,656,18,61388,0,62044,18,1
4609928,3087946,56,45,169,0,225,45,1
4574571,4715972,186,247,6965,0,7151,247,1
141067,1154412,432,58,2002,793,2434,851,1
1276253,921478,407,1,46534,0,46941,1,1
2793437,4025755,582,1,25447,0,26029,1,1
687713,2046120,436,40,47160,0,47596,40,1
3396719,3093185,660,55,8141,0,8801,55,1
4654551,4489881,94,4,525,0,619,4,1
3167388,1379983,203,117,9760,0,9963,117,1
4176629,4239215,116,51,1535,0,1651,51,1
4411870,2446825,948,30,60517,0,61465,30,1
1875,2245031,656,22,61388,0,62044,22,1
2092359,157746,421,20,26936,0,27357,20,1
3214323,4312146,147,22,12543,0,12690,22,1
733639,2960080,259,12,3744,0,4003,12,1
4360960,2325617,1642,4,110084,0,111726,4,1
3509903,475239,1530,1,509445,0,510975,1,1
515290,962794,285,104,34080,0,34365,104,1
3361377,2030544,4841,1,761793,0,766634,1,1
595757,2714986,340,26,26738,0,27078,26,1
3845119,2794357,461,21,28609,0,29070,21,1
4239596,532760,51,368,95,509,146,877,1
1015986,953916,604,264,14201,0,14805,264,1
636814,4671332,116,24,9387,0,9503,24,1
1645177,697595,33,1,262,0,295,1,1
2981537,3749667,1252,6,118718,0,119970,6,1
3305062,1351196,36,31,191,0,227,31,1
2342664,2904830,1181,5,26502,0,27683,5,1
4642569,1709176,872,10,27586,0,28458,10,1
3280389,1592137,1101,115,411419,0,412520,115,1
1639434,1196844,587,548,8053,36289,8640,36837,1
1580988,4394130,2821,1,400133,0,402954,1,1
4198771,3162592,207,111,8543,0,8750,111,1
4370551,4785739,31,1,730,0,761,1,1
4519298,3562540,577,5,14443,0,15020,5,1
3845119,1235528,461,63,28609,0,29070,63,1
459115,4296870,75,20,757,0,832,20,1
641955,4532707,36,214,397,956,433,1170,1
2502456,3481718,719,53,50725,0,51444,53,1
4628096,3580574,219,4,5074,0,5293,4,1
2872979,3505000,341,172,28510,0,28851,172,1
3065808,266197,1235,23,82317,0,83552,23,1
2863066,1518169,56,2,1342,0,1398,2,1
2854744,5183,92,46,1158,0,1250,46,1
708086,1819077,47,131,261,0,308,131,1
1937293,1654099,434,1180,16761,26347,17195,27527,1
129556,1576177,235,362,1685,0,1920,362,1
932720,4790698,1411,31,111323,0,112734,31,1
3361377,195203,4841,1,761793,0,766634,1,1
4664320,3571164,109,223,1966,0,2075,223,1
1805743,4673501,316,207,3694,0,4010,207,1
1135323,2846458,169,477,12240,0,12409,477,1
1103332,1422570,732,60,59415,0,60147,60,1
3758692,3550289,711,55,34731,0,35442,55,1
4715501,4508636,176,287,1688,1174,1864,1461,1
3765475,2076628,873,1,107914,0,108787,1,1
3638272,2171527,2022,1,370904,0,372926,1,1
3853609,1580508,505,720,6896,19611,7401,20331,1
1580988,859890,2821,2,400133,0,402954,2,1
2733969,4657353,143,5,372,0,515,5,1
748019,3127107,675,2,18480,0,19155,2,1
4384375,1732308,129,97,4747,0,4876,97,1
2827436,4712996,882,4,271525,0,272407,4,1
3407150,138282,41,297,663,0,704,297,1
1190415,3856555,54,302,719,189,773,491,1
4011264,3555674,1360,57,116777,0,118137,57,1
1777298,2806862,468,319,6381,0,6849,319,1
3561502,3367707,1144,39,68800,0,69944,39,1
2950311,4757997,807,26,85116,0,85923,26,1
393185,4817736,591,75,7719,0,8310,75,1
3638272,21873,2022,2,370904,0,372926,2,1
1913445,3562269,564,71,47943,0,48507,71,1
1534362,956447,1531,38,105859,0,107390,38,1
4220190,4338741,320,284,15994,0,16314,284,1
816721,3259647,14,16,251,0,265,16,1
1330432,1183414,12,378,1926,0,1938,378,1
3563089,1551772,32,138,259,0,291,138,1
3280389,3336523,1101,2,411419,0,412520,2,1
765601,4858726,1485,126,101510,0,102995,126,1
3065808,4050671,1235,47,82317,0,83552,47,1
3361377,1243962,4841,1,761793,0,766634,1,1
1086912,2718291,907,14,33396,0,34303,14,1
1652056,356044,326,1,66845,0,67171,1,1
3559552,774336,145,12,2863,0,3008,12,1
2827436,1683263,882,2,271525,0,272407,2,1
2827436,3959538,882,4,271525,0,272407,4,1
2518926,4661167,9,150,305,0,314,150,1
1521855,3326467,228,118,7649,0,7877,118,1
3509903,739271,1530,2,509445,0,510975,2,1
3835618,1483514,694,600,25433,0,26127,600,1
1243032,2223172,60,211,160,623,220,834,1
805360,4720476,1514,11,119306,0,120820,11,1
571147,3104339,364,92,5484,0,5848,92,1
1642305,3613174,58,6,2080,0,2138,6,1
4805020,3710059,41,1,278,0,319,1,1
1761151,3133720,260,2,4153,0,4413,2,1
907654,1041827,798,212,24575,0,25373,212,1
1302093,775097,48,1,1219,0,1267,1,1
417416,217222,75,4,1695,0,1770,4,1
915390,800172,1345,3,5262,0,6607,3,1
3280389,3606231,1101,3,411419,0,412520,3,1
3395938,3331060,546,11,39878,0,40424,11,1
3873768,3709810,449,28,35424,0,35873,28,1
3316788,2628830,20,37,1710,0,1730,37,1
1124035,2727924,84,106,3736,0,3820,106,1
3137585,2605157,1196,3,77354,0,78550,3,1
2343253,189837,1882,107,86401,0,88283,107,1
427805,4550890,483,2,156906,0,157389,2,1
670989,1268496,22,28,393,0,415,28,1
320344,2012930,351,107,3831,378,4182,485,1
4653941,4220988,951,89,45883,0,46834,89,1
1544168,2870444,114,52,3348,0,3462,52,1
4417253,358389,1130,38,68389,0,69519,38,1
3943091,2286533,53,1,10283,0,10336,1,1
3074145,3935906,205,2,5623,0,5828,2,1
2195890,4539780,134,172,5208,0,5342,172,1
1927211,951898,1668,28,113322,0,114990,28,1
3721550,444361,188,64,14527,0,14715,64,1
2961801,637297,1483,26,101962,0,103445,26,1
805360,2224678,1514,93,119306,0,120820,93,1
887534,2151739,207,7,2236,0,2443,7,1
552610,1821035,69,1794,48,60,117,1854,1
2259151,100703,218,35,1957,0,2175,35,1
309729,2278411,24,4,361,0,385,4,1
3141618,3376873,176,153,590,0,766,153,1
4649206,2780163,566,105,31367,0,31933,105,1
4653941,420175,951,1,45883,0,46834,1,1
2360690,562972,43,5,2002,0,2045,5,1
1428477,1605977,255,5,15459,0,15714,5,1
755739,3148235,1117,24,58043,0,59160,24,1
354788,3905270,203,80,5964,0,6167,80,1
3065808,950740,1235,66,82317,0,83552,66,1
1580988,687935,2821,81,400133,0,402954,81,1
2769533,726221,88,44,1042,102,1130,146,1
408965,45729,903,4,38623,0,39526,4,1
408965,4060547,903,45,38623,0,39526,45,1
2101710,1956397,152,3,6934,0,7086,3,1
792037,961953,57,1,16445,0,16502,1,1
4361203,4687612,144,5,1840,0,1984,5,1
1805743,3640999,316,110,3694,0,4010,110,1
3993347,4033436,434,168,3778,0,4212,168,1
1497278,4405237,1869,181,35111,0,36980,181,1
3059060,2921791,78,453,855,0,933,453,1
2827436,2429188,882,2,271525,0,272407,2,1
4272102,4464291,1608,5,104171,0,105779,5,1
2961801,4235440,1483,1,101962,0,103445,1,1
2736770,3495008,55,1,1047,0,1102,1,1
3638272,1775617,2022,1,370904,0,372926,1,1
2859702,3779154,149,28,1471,0,1620,28,1
1534362,274675,1531,16,105859,0,107390,16,1
1138515,4376160,341,20,12443,0,12784,20,1
2751572,65618,481,81,44036,0,44517,81,1
2263130,4845950,712,3,14043,0,14755,3,1
507060,3993488,191,64,6141,0,6332,64,1
1250021,2770829,4637,32,85913,0,90550,32,1
1432079,4204066,118,78,2194,780,2312,858,1
2075015,766066,2664,15,85781,0,88445,15,1
3023692,3158596,133,110,258,279,391,389,1
2412707,2163627,21,173,318,0,339,173,1
4321468,3919583,383,64,1846,0,2229,64,1
1140134,4518711,311,2,11111,0,11422,2,1
3075692,2802492,327,215,1182,1064,1509,1279,1
2635438,3801632,92,118,184,0,276,118,1
3449530,821224,717,112,73648,0,74365,112,1
2985909,4174775,706,59,43348,0,44054,59,1
3549674,3751360,602,28,38542,0,39144,28,1
1249967,1628006,207,30,11933,0,12140,30,1
2827436,450640,882,1,271525,0,272407,1,1
3384159,1089684,415,154,6659,0,7074,154,1
2317782,1722724,788,106,2668,0,3456,106,1
457215,2517485,223,46,1057,215,1280,261,1
3638272,4139897,2022,1,370904,0,372926,1,1
530200,4375688,2035,1,62809,0,64844,1,1
2859844,2522395,43,39,1047,0,1090,39,1
1580988,939851,2821,21,400133,0,402954,21,1
725039,4097570,163,13,1138,0,1301,13,1
1537492,4004209,175,10,6621,0,6796,10,1
2096868,736867,80,79,128,73,208,152,1
3011019,1236029,142,18,564,0,706,18,1
3765475,2571508,873,1,107914,0,108787,1,1
2241519,4657888,23,1789,460,124,483,1913,1
3509903,1436812,1530,2,509445,0,510975,2,1
4417253,2555052,1130,70,68389,0,69519,70,1
2343253,4388825,1882,2,86401,0,88283,2,1
3384159,1764801,415,118,6659,0,7074,118,1
1063358,3624237,1350,54,63494,0,64844,54,1
3509422,2087748,255,48,1344,0,1599,48,1
3569179,34621,1064,4,40015,0,41079,4,1
1839283,3009972,765,34,36658,0,37423,34,1
2343253,514153,1882,3,86401,0,88283,3,1
1521567,3873303,80,7,1628,0,1708,7,1
324108,3563963,113,378,618,319,731,697,1
3361377,733286,4841,2,761793,0,766634,2,1
1503116,1670031,415,12,37079,0,37494,12,1
3509903,4464373,1530,1,509445,0,510975,1,1
4319972,985223,640,184,35279,0,35919,184,1
4789203,2374491,355,122,11315,0,11670,122,1
3361377,462569,4841,2,761793,0,766634,2,1
3509903,1502075,1530,1,509445,0,510975,1,1
3501482,919473,522,104,28046,0,28568,104,1
3058068,1739999,124,1,12734,0,12858,1,1
2827436,4390713,882,1,271525,0,272407,1,1
1870921,2456765,182,3,8739,0,8921,3,1
4653941,382439,951,188,45883,0,46834,188,1
3836080,4699522,1197,85,59457,0,60654,85,1
3229735,203962,283,134,1354,0,1637,134,1
2784961,4245752,221,192,3707,0,3928,192,1
1580988,275192,2821,2,400133,0,402954,2,1
4319972,668922,640,377,35279,0,35919,377,1
3438576,2616628,3424,55,137753,0,141177,55,1
4295952,1920970,808,76,57369,0,58177,76,1
4321286,2482538,32,2,208,0,240,2,1
1315946,1422112,105,77,285,0,390,77,1
2120733,3198554,819,137,20803,0,21622,137,1
4708541,3952414,981,199,15678,0,16659,199,1
4067716,3031171,622,47,4349,0,4971,47,1
3509903,4312526,1530,2,509445,0,510975,2,1
573101,509721,781,66,12750,0,13531,66,1
2307763,1748043,34,6,94,0,128,6,1
4708541,2380283,981,65,15678,0,16659,65,1
1580988,3407458,2821,4,400133,0,402954,4,1
3906136,4315451,387,49,41169,0,41556,49,1
1973082,69139,1036,6,18915,0,19951,6,1
3280389,656958,1101,5,411419,0,412520,5,1
1389617,3081120,482,28,2070,0,2552,28,1
2482338,1560907,712,29,24222,0,24934,29,1
2793423,4118726,122,5,1527,0,1649,5,1
1534362,2323537,1531,8,105859,0,107390,8,1
680015,341483,485,180,9502,0,9987,180,1
3438576,907659,3424,14,137753,0,141177,14,1
3676295,4436053,374,2,70881,0,71255,2,1
2075015,3291942,2664,35,85781,0,88445,35,1
2041134,2101215,477,128,4284,1547,4761,1675,1
3509903,1524933,1530,2,509445,0,510975,2,1
2169693,2905904,194,115,7674,0,7868,115,1
1615261,1556337,955,1177,12715,585,13670,1762,1
2698749,193267,108,52,2511,0,2619,52,1
3867232,3682713,71,7,1994,0,2065,7,1
4461896,611749,120,30,1345,0,1465,30,1
4625755,30524,130,72,1609,0,1739,72,1
4330391,1443095,773,7,32759,0,33532,7,1
153871,3811591,333,20,3892,0,4225,20,1
1031334,421849,459,32,16840,0,17299,32,1
932720,197758,1411,39,111323,0,112734,39,1
3638272,3969110,2022,1,370904,0,372926,1,1
3462300,241729,342,104,2917,0,3259,104,1
3361377,3617156,4841,1,761793,0,766634,1,1
1550740,3038921,302,240,668,1721,970,1961,1
427805,3145336,483,1,156906,0,157389,1,1
2985909,1365891,706,76,43348,0,44054,76,1
1539837,2984432,1127,83,62979,0,64106,83,1
1549334,2910893,81,35,6693,0,6774,35,1
2375878,4093911,248,126,14925,0,15173,126,1
4254737,3849783,574,112,1945,0,2519,112,1
1575009,1170316,429,74,37745,0,38174,74,1
4853234,815375,1256,80,29554,0,30810,80,1
4479581,3504394,601,112,19545,0,20146,112,1
4582129,1604203,1231,10,10356,0,11587,10,1
4191410,4471174,1590,36,96434,0,98024,36,1
3055481,2279539,135,52,1883,0,2018,52,1
2027108,3356208,1172,11,5587,121,6759,132,1
1843507,848940,537,6,11729,0,12266,6,1
2191846,2688223,51,14,1499,0,1550,14,1
3509903,4513160,1530,58,509445,0,510975,58,1
4455047,3237219,83,1,1453,0,1536,1,1
2436304,886937,559,218,1979,923,2538,1141,1
3509903,1239843,1530,5,509445,0,510975,5,1
1094821,2335313,223,35,2745,0,2968,35,1
3469653,3763868,32,4,2818,0,2850,4,1
4011264,404533,1360,63,116777,0,118137,63,1
104540,3682339,149,36,2917,0,3066,36,1
2877907,280294,508,28,16021,0,16529,28,1
4842461,2329928,450,30,3728,0,4178,30,1
3454888,2609702,162,21,7886,0,8048,21,1
427805,2310534,483,4,156906,0,157389,4,1
1580988,3173146,2821,137,400133,0,402954,137,1
3509903,606186,1530,1,509445,0,510975,1,1
3501482,1826717,522,20,28046,0,28568,20,1
4418909,2235811,266,34,2172,0,2438,34,1
273363,3157207,768,95,11045,0,11813,95,1
4408813,1515706,288,4,10077,0,10365,4,1
2950311,4647619,807,47,85116,0,85923,47,1
687713,1659795,436,25,47160,0,47596,25,1
3264096,2341921,331,40,697,0,1028,40,1
3638272,4142224,2022,2,370904,0,372926,2,1
3935366,215469,377,218,3803,0,4180,218,1
307250,2198967,919,4,35588,0,36507,4,1
3671141,4302309,1444,24,48400,0,49844,24,1
3038921,2464456,240,5,1721,0,1961,5,1
1580988,3849759,2821,1,400133,0,402954,1,1
1763353,2078308,126,4,10072,0,10198,4,1
544230,3461726,1532,322,60768,0,62300,322,1
1520840,4281988,155,18,2950,0,3105,18,1
253352,536945,237,153,10413,0,10650,153,1
2727581,2720097,757,31,7394,0,8151,31,1
4224492,750653,123,269,1308,0,1431,269,1
393185,975713,591,12,7719,0,8310,12,1
3065808,4117643,1235,101,82317,0,83552,101,1
3257465,4731531,541,388,27614,0,28155,388,1
3992144,776030,402,1,23683,0,24085,1,1
3633019,2117296,746,68,32317,0,33063,68,1
3280389,4485346,1101,2,411419,0,412520,2,1
3671141,626128,1444,8,48400,87,49844,95,1
4678416,593740,31,1107,1988,62807,2019,63914,1
1331940,1218169,802,66,32617,0,33419,66,1
276216,2165537,312,108,12600,0,12912,108,1
3065808,731553,1235,155,82317,0,83552,155,1
2031305,3726583,396,79,23435,0,23831,79,1
588533,345828,84,5,2858,0,2942,5,1
1580988,1181062,2821,36,400133,0,402954,36,1
268540,3865690,104,65,825,0,929,65,1
18762,2703050,82,555,1159,266,1241,821,1
4233503,1429172,224,37,7867,0,8091,37,1
371654,858343,25,1103,16,1075,41,2178,1
4547438,2575138,1291,59,25237,0,26528,59,1
2394976,291869,335,89,10973,0,11308,89,1
1403753,3924715,31,396,132,297,163,693,1
3907996,3047849,485,89,18964,0,19449,89,1
3509903,512321,1530,1,509445,0,510975,1,1
4411870,1318149,948,551,60517,0,61465,551,1
3302638,3131103,148,23,512,0,660,23,1
4123892,1979701,45,1,383,0,428,1,1
3280389,2543268,1101,1,411419,0,412520,1,1
3632293,3752912,570,177,21294,0,21864,177,1
3137585,1549239,1196,66,77354,0,78550,66,1
3291396,1549317,195,303,11502,0,11697,303,1
3280389,3955143,1101,5,411419,0,412520,5,1
3708550,2095418,139,320,1251,0,1390,320,1
1723506,1014232,733,34,21835,0,22568,34,1
4642549,1150104,146,293,794,0,940,293,1
544230,2392955,1532,38,60768,0,62300,38,1
2961801,100414,1483,40,101962,0,103445,40,1
1880135,1407059,810,28,71924,0,72734,28,1
544230,2517882,1532,4,60768,0,62300,4,1
3438576,2607939,3424,14,137753,0,141177,14,1
3271484,505862,1507,1,34093,0,35600,1,1
4710933,3742930,126,410,1331,22242,1457,22652,1
4272102,1883270,1608,65,104171,0,105779,65,1
1735116,3342286,503,27,16146,0,16649,27,1
3280389,1922005,1101,1,411419,0,412520,1,1
428631,2365590,8,14,91,43,99,57,1
3638272,4568042,2022,1,370904,0,372926,1,1
3116723,2364483,194,6,4798,0,4992,6,1
3578463,889632,240,14,4104,0,4344,14,1
873241,4591002,616,72,22633,0,23249,72,1
3361377,1073993,4841,1,761793,0,766634,1,1
3616842,763416,317,310,3201,0,3518,310,1
2494800,1453862,752,112,5329,498,6081,610,1
3065808,382391,1235,60,82317,0,83552,60,1
2527654,4414451,39,3,1740,0,1779,3,1
427805,1500139,483,1,156906,0,157389,1,1
2197837,3126823,97,635,1984,0,2081,635,1
1540080,3307956,255,12,3594,0,3849,12,1
439557,2042964,2090,58,61744,0,63834,58,1
4283503,3632787,125,112,4904,1380,5029,1492,1
1880135,273080,810,46,71924,0,72734,46,1
1539837,4122364,1127,4,62979,0,64106,4,1
4853234,30601,1256,1,29554,0,30810,1,1
3137585,1908341,1196,25,77354,0,78550,25,1
3127090,1215741,678,3,10017,0,10695,3,1
4360960,253415,1642,25,110084,0,111726,25,1
31819,262790,75,35,3334,0,3409,35,1
2052930,638958,407,3,8479,0,8886,3,1
1723506,353526,733,45,21835,0,22568,45,1
2961801,4832799,1483,105,101962,0,103445,105,1
2887240,3587392,1143,1,118405,0,119548,1,1
1977657,564771,141,34,1990,0,2131,34,1
1178312,432280,1213,540,2028,653,3241,1193,1
4782707,894024,513,10,31665,0,32178,10,1
3361377,3831839,4841,75,761793,0,766634,75,1
1879936,2009949,281,77,6786,0,7067,77,1
3006008,2421143,51,10,431,0,482,10,1
3569179,3054395,1064,5,40015,0,41079,5,1
2685897,4447816,38,102,4789,0,4827,102,1
4656285,3558903,1446,15,35428,0,36874,15,1
4500329,4811066,10,75,100,55,110,130,1
1164238,3178593,179,252,2363,0,2542,252,1
2877907,4533410,508,13,16021,0,16529,13,1
1466231,3799791,408,61,3853,0,4261,61,1
3816073,136101,60,134,456,257,516,391,1
196521,3864766,1176,11,11269,0,12445,11,1
4023687,133438,69,3,7295,0,7364,3,1
4195951,405,55,3,3156,0,3211,3,1
4272102,3362462,1608,70,104171,0,105779,70,1
2981537,2878151,1252,2,118718,0,119970,2,1
1063358,644095,1350,15,63494,0,64844,15,1
1236075,3023249,344,1041,2346,0,2690,1041,1
2981537,3589477,1252,1,118718,0,119970,1,1
3638272,3976242,2022,4,370904,0,372926,4,1
